business_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
653_WP4afW32ihnprQmSjQ,0.052797093987464905,0.22159962356090546,0.031567007303237915,0.2755686342716217,0.05976925045251846,0.12946133315563202,0.19934263825416565,0.025653192773461342,,,,,,,,,,,,
66D9bO-p8FG01OfmfX14LA,0.041933823376894,0.013876032084226608,0.26993268728256226,0.011025977320969105,0.1098729819059372,0.015666719526052475,0.01192499790340662,0.1719779223203659,0.019683463498950005,0.19374439120292664,0.06011181324720383,0.0420474112033844,0.02368571050465107,,,,,,,
66Y5ExfpgdEFIDqXSQeyiQ,0.014178234152495861,0.03707689046859741,0.3129514455795288,0.07722266763448715,0.020372092723846436,0.01226526778191328,0.20964699983596802,0.01445348747074604,0.2831192910671234,,,,,,,,,,,
68s6PZRs6bQ9Nqtppdzpuw,0.07955959439277649,0.5486341714859009,0.2908363938331604,,,,,,,,,,,,,,,,,
69RyJsThRTlyuyVbMexYDw,0.13159945607185364,0.0494513064622879,0.03788184002041817,0.02643696963787079,0.05555764213204384,0.026618067175149918,0.32852813601493835,0.06156102195382118,0.2790614068508148,,,,,,,,,,,
69TTOqH18qztsroIii4e6A,0.23739825189113617,0.03904252499341965,0.027969859540462494,0.01792837679386139,0.2497226595878601,0.04384667053818703,0.019733745604753494,0.041798535734415054,0.09184198826551437,0.18597553670406342,0.02120601385831833,,,,,,,,,
6AV2oHINgc7LGNlJlqAXUA,0.11569812148809433,0.1915050446987152,0.0790107473731041,0.06616639345884323,0.12244804203510284,0.2144734412431717,0.07694456726312637,0.1264275461435318,,,,,,,,,,,,
6C6GRESqx2bDxgMHN7LUXg,0.4687242805957794,0.10053550451993942,0.06993373483419418,0.0419611819088459,0.22343659400939941,0.08993864059448242,,,,,,,,,,,,,,
6CjVFTO7F-q8BP7oQKB_9g,0.056552205234766006,0.06617586314678192,0.09499859064817429,0.03900967910885811,0.016900740563869476,0.045635852962732315,0.3552500903606415,0.17016197741031647,0.11686282604932785,0.020673897117376328,,,,,,,,,,
6EzE_0QykzrUHHSMcCL7vQ,0.12386799603700638,0.17255592346191406,0.17251497507095337,0.03365578502416611,0.013686510734260082,0.10759592056274414,0.023791709914803505,0.34448593854904175,,,,,,,,,,,,
6HQDB-FQlloN7p8MHqSveQ,0.039329711347818375,0.07516598701477051,0.4643198847770691,0.11939625442028046,0.10367362946271896,0.1725974678993225,0.01898278295993805,,,,,,,,,,,,,
6IZuuJdMqjNVTvOVRxoJ-Q,0.05042777210474014,0.49172914028167725,0.016203202307224274,0.03779522329568863,0.01648353971540928,0.032831206917762756,0.05017964541912079,0.20256216824054718,0.03050254099071026,0.06961843371391296,,,,,,,,,,
6LTV9xxwSlrUzFGWx1A8EQ,0.04393894597887993,0.016566619277000427,0.039219263941049576,0.049514759331941605,0.010763228870928288,0.012785157188773155,0.0337422676384449,0.2927948832511902,0.03149162232875824,0.2836870849132538,0.11410863697528839,0.016163857653737068,0.026557357981801033,,,,,,,
6MAxxiW4ypEG4XtCyp9U7A,0.08139045536518097,0.34341204166412354,0.07442831993103027,0.08512391149997711,0.39291277527809143,,,,,,,,,,,,,,,
6OLwyulRuqgghzYBa2TabQ,0.015383193269371986,0.028194429352879524,0.4109874963760376,0.05963418632745743,0.014200004749000072,0.010566860437393188,0.027574725449085236,0.06716957688331604,0.2210680991411209,0.06093867868185043,0.03379242494702339,0.020963653922080994,,,,,,,,
6OV-xbmgjdXUZ80BdjXfJQ,0.22978602349758148,0.08001210540533066,0.1399475485086441,0.01358463242650032,0.01676284149289131,0.18750666081905365,0.2500736117362976,0.023367736488580704,0.05649181082844734,,,,,,,,,,,
6ObhHav156dwof2qHvUj3g,0.039524395018815994,0.1415131688117981,0.2740853726863861,0.47294092178344727,0.05428467318415642,,,,,,,,,,,,,,,
6PaLW1K478xyePOxUI56vg,0.024498218670487404,0.10474056005477905,0.38350051641464233,0.3026013672351837,0.14493748545646667,0.029156789183616638,,,,,,,,,,,,,,
6RbCJLiwNYwS6ab9vzD_zg,0.03757629171013832,0.018279215320944786,0.02058151364326477,0.014327953569591045,0.02141493745148182,0.2049221694469452,0.369878351688385,0.023181991651654243,0.08801973611116409,0.18652091920375824,,,,,,,,,,
6RmdqLK1H5aodAA8t7Yl2A,0.08044327050447464,0.567377507686615,0.011360022239387035,0.022908322513103485,0.14938195049762726,0.05374659597873688,0.08878897875547409,,,,,,,,,,,,,
6U5QlK84UmPUgoJAwAcL9Q,0.04384865239262581,0.41564369201660156,0.02628769539296627,0.033599574118852615,0.24193713068962097,0.1080901026725769,0.08354602009057999,,,,,,,,,,,,,
6Uv15dNmIxtPMB_1O2O1vA,0.03080003522336483,0.028604619204998016,0.2465028464794159,0.1123766303062439,0.09019078314304352,0.09280042350292206,0.16231891512870789,0.2051161229610443,0.025047237053513527,,,,,,,,,,,
6V8D6uCQ-ChFap59Fc-ZoA,0.018001429736614227,0.010875124484300613,0.12040018290281296,0.055495768785476685,0.37372615933418274,0.023928606882691383,0.027755048125982285,0.12548066675662994,0.1832706183195114,0.0150192491710186,0.029868945479393005,,,,,,,,,
6VFWCI_JmkATlXCP8uZ26A,0.17567116022109985,0.0814811959862709,0.14568299055099487,0.10156342387199402,0.01126843597739935,0.1743958443403244,0.29927903413772583,,,,,,,,,,,,,
6VWmXeUDmMvVhb8zqWti-w,0.04641022905707359,0.3158031105995178,0.010141052305698395,0.5989818572998047,0.022613778710365295,,,,,,,,,,,,,,,
6VsoOWTeIWmOxMp2Mect3A,0.11314903199672699,0.015033465810120106,0.034225914627313614,0.48309996724128723,0.03026551380753517,0.20366625487804413,0.0936419740319252,0.020449278876185417,,,,,,,,,,,,
6WU_JVpPPnbAfBvMcRoPuw,0.05416397377848625,0.09975896030664444,0.017499754205346107,0.02549845725297928,0.3036800026893616,0.14567510783672333,0.0334407202899456,0.1650059074163437,0.10925858467817307,0.019498109817504883,,,,,,,,,,
6_2fCtQLEVXJgbKLnTZaXg,0.04229417443275452,0.4340555667877197,0.17190973460674286,0.20259766280651093,0.03697853535413742,0.07882336527109146,,,,,,,,,,,,,,
6_I6OKHIGpLuBdvnqtDuog,0.6718831658363342,0.02624359354376793,0.12384860962629318,0.15038056671619415,0.02420288883149624,,,,,,,,,,,,,,,
6a4-SPP4QJbJuHoMhPKnVQ,0.017307154834270477,0.022367894649505615,0.4219895303249359,0.03207866847515106,0.09988979995250702,0.26376256346702576,0.08552069216966629,0.04659632593393326,,,,,,,,,,,,
6b5RLz7szHcSTGKjvKWR_w,0.0106770358979702,0.06927186995744705,0.08119193464517593,0.4176076054573059,0.052778709679841995,0.24167263507843018,0.07666309922933578,0.013674071989953518,0.034955814480781555,,,,,,,,,,,
6bR_7l9IduBaglZJbqLFWg,0.13595156371593475,0.3533565402030945,0.1454755812883377,0.02309955097734928,0.32809534668922424,,,,,,,,,,,,,,,
6dDItJbFIwYCmoLZF3iTcg,0.07403285801410675,0.010026722215116024,0.029634550213813782,0.010552952066063881,0.029163124039769173,0.10257121920585632,0.01652313396334648,0.6390289068222046,0.08613544702529907,,,,,,,,,,,
6eBYh0NQ80cCAmC4ajlKuQ,0.046513043344020844,0.020756663754582405,0.03380958363413811,0.4062058925628662,0.03158313035964966,0.1676500290632248,0.2834511995315552,,,,,,,,,,,,,
6fQXFkkw2BUARDa0EzsGnA,0.21254883706569672,0.04072880744934082,0.19085556268692017,0.0388643741607666,0.12671516835689545,0.20999814569950104,0.14659816026687622,0.022149860858917236,,,,,,,,,,,,
6hKY8sj-ikAQdzrkrBcvuQ,0.02209293283522129,0.11641073226928711,0.236056387424469,0.02149672619998455,0.014201978221535683,0.022705785930156708,0.047682445496320724,0.04058773070573807,0.06539755314588547,0.06072656810283661,0.19861651957035065,0.11254613101482391,0.014688750728964806,,,,,,,
6hLFmFmDKO39b9qsyeVx-A,0.1021384671330452,0.24057428538799286,0.20155325531959534,0.03949328884482384,0.042593151330947876,0.03290720656514168,0.055582672357559204,0.03904782980680466,0.1477828472852707,0.03128178045153618,0.0619594007730484,,,,,,,,,
6ijZO9TWdl6lTLqe5G5XWA,0.05038470774888992,0.3935988247394562,0.042195431888103485,0.10957857221364975,0.3018757700920105,0.08774025738239288,,,,,,,,,,,,,,
6jt3D5qCzlcGSdHZAeczxA,0.4909481406211853,0.12929584085941315,0.34357950091362,,,,,,,,,,,,,,,,,
6nY8KnhX75RM9mppJryu5Q,0.042481642216444016,0.21188917756080627,0.18198539316654205,0.02078436128795147,0.1354416459798813,0.010486011393368244,0.26969218254089355,0.0940868929028511,0.013379905372858047,,,,,,,,,,,
6pKR-h3KN7AwgGOOYBbE2A,0.09984090179204941,0.06966491788625717,0.014354567974805832,0.4603944420814514,0.09080176800489426,0.09606202691793442,0.16685596108436584,,,,,,,,,,,,,
6qAChWfCZVDvXNtcyhze-g,0.029900556430220604,0.019651906564831734,0.2580556571483612,0.031187742948532104,0.029900861904025078,0.6159629821777344,,,,,,,,,,,,,,
6sqfAMlX68kusvE_FsIr-w,0.01660115085542202,0.05703924223780632,0.010334718972444534,0.31883591413497925,0.09024976193904877,0.013507935218513012,0.2062198966741562,0.14972400665283203,0.1261509656906128,,,,,,,,,,,
6wE8dDtLMrtEa3Pz7MWQMw,0.1853771209716797,0.4054407775402069,0.04620544984936714,0.3129672110080719,,,,,,,,,,,,,,,,
6wvFyYQb1DxrhiCEEOVSaA,0.16132749617099762,0.20155085623264313,0.04606667906045914,0.13333167135715485,0.019775845110416412,0.0838235542178154,0.04430325701832771,0.29577353596687317,,,,,,,,,,,,
6yGSXuQdqsLiOZkOmd1Jsg,0.016880538314580917,0.12282179296016693,0.024090489372611046,0.44083142280578613,0.35499170422554016,0.025046784430742264,0.010430400259792805,,,,,,,,,,,,,
6yOvfTHmxFJtQQKLjJ4WqA,0.01098346896469593,0.1364416927099228,0.29576778411865234,0.011285828426480293,0.46570196747779846,0.07042132318019867,,,,,,,,,,,,,,
6zm33qiJAMtjMSXGlfIFKA,0.0876944363117218,0.5097434520721436,0.38366907835006714,,,,,,,,,,,,,,,,,
7-Wlpm30PGCBIZtH2rOlew,0.6706318259239197,0.015528467483818531,0.13415266573429108,0.09626182168722153,0.07446461170911789,,,,,,,,,,,,,,,
71ONxJtmDNDiJAtYHK-0RA,0.282670259475708,0.012105358764529228,0.1184326782822609,0.022590357810258865,0.17045308649539948,0.02785181812942028,0.3327258229255676,0.012324589304625988,,,,,,,,,,,,
729grSa1Wsn-hfv7D5uOxg,0.40340280532836914,0.029492918401956558,0.2745133638381958,0.2690003216266632,,,,,,,,,,,,,,,,
72Q-Gu4rye0kEMWuw7P2oQ,0.30987831950187683,0.0803198516368866,0.04494599625468254,0.04625865817070007,0.21019968390464783,0.2611530125141144,0.04108181223273277,,,,,,,,,,,,,
72s7cTvPgI_meydNhX-JMA,0.2164347767829895,0.2602674067020416,0.04213566705584526,0.010679290629923344,0.2221076637506485,0.07017099857330322,0.13344097137451172,0.03132247179746628,,,,,,,,,,,,
749lGtWM9PsrWonlVY4W2w,0.045561984181404114,0.07419465482234955,0.03441350534558296,0.5932820439338684,0.10993383824825287,0.11716566979885101,0.01298817154020071,,,,,,,,,,,,,
74O-ZufCco3hBcMQc3Vf8Q,0.10858801752328873,0.16075342893600464,0.4921906888484955,0.18131570518016815,,,,,,,,,,,,,,,,
74gDxr6rs_8tUTcS1vkr0Q,0.03369029238820076,0.0799253061413765,0.13636809587478638,0.17551302909851074,0.12335719913244247,0.04509459808468819,0.017679980024695396,0.1183556541800499,0.21172867715358734,0.03288266062736511,,,,,,,,,,
74wRr6PP6lbaL1YzUcYGAA,0.017133522778749466,0.015003710985183716,0.029072124511003494,0.5278011560440063,0.03777425363659859,0.032412219792604446,0.22723495960235596,0.0997205451130867,0.010932426899671555,,,,,,,,,,,
7562aEFDvFFUlc44OULd6Q,0.20374266803264618,0.43762025237083435,0.34585168957710266,,,,,,,,,,,,,,,,,
75azemjvdMXjzzWp-fZDTA,0.14337007701396942,0.08133868873119354,0.12519769370555878,0.11949357390403748,0.11736758053302765,0.07553048431873322,0.10894839465618134,0.1617298126220703,0.05745599791407585,,,,,,,,,,,
77N3luh2YzfJFJGFIfqqbw,0.20449872314929962,0.021152514964342117,0.05139254033565521,0.351986825466156,0.01941017434000969,0.05147375911474228,0.06171753257513046,0.22748564183712006,,,,,,,,,,,,
78g3rIFPysoo2SockVvi6A,0.07328619807958603,0.41387706995010376,0.053871966898441315,0.01621958054602146,0.2949221432209015,0.14347414672374725,,,,,,,,,,,,,,
78jHxNL8wHMSq_j8KF9exA,0.06850139796733856,0.019642839208245277,0.4518969655036926,0.43138211965560913,,,,,,,,,,,,,,,,
78zibwl7zb6sekh4bG8g8g,0.1264973282814026,0.16203844547271729,0.12869590520858765,0.023136314004659653,0.04241518676280975,0.18269649147987366,0.10439686477184296,0.10146397352218628,0.1124551072716713,,,,,,,,,,,
795wIi2-x9RfndhVo0byaA,0.01872975006699562,0.43635520339012146,0.07299236208200455,0.03420283645391464,0.011034967377781868,0.02639121748507023,0.19186802208423615,0.08826977759599686,0.021796124055981636,0.07367194443941116,,,,,,,,,,
79QqVtTRgP1t5IwpLlwiQg,0.4580204486846924,0.030287791043519974,0.10670466721057892,0.034047871828079224,0.0504496730864048,0.08305622637271881,0.03881240263581276,0.04592543840408325,0.14899058640003204,,,,,,,,,,,
7A6mfqSfG3AG3WZcr45m-Q,0.2780359983444214,0.2512804865837097,0.32600417733192444,0.054268594831228256,0.07355313748121262,,,,,,,,,,,,,,,
7ADjU1ZmRfUeMebjbYU3kw,0.028477296233177185,0.10235888510942459,0.28058531880378723,0.014304718933999538,0.021045072004199028,0.016314677894115448,0.01702842488884926,0.025703469291329384,0.010699435137212276,0.011038551107048988,0.22528333961963654,0.06225583329796791,0.06999605894088745,0.08049914240837097,,,,,,
7Av7uSgowKNGQtnxWxcKxg,0.03239947929978371,0.3544872999191284,0.05067157372832298,0.05165945738554001,0.4372962415218353,0.026396872475743294,0.0196990929543972,,,,,,,,,,,,,
7B-xM_3t9NKebmkEodw3CQ,0.02078235149383545,0.38144823908805847,0.010886006988584995,0.078440822660923,0.06219705566763878,0.08018817007541656,0.3014768958091736,0.03202219307422638,0.02812175452709198,,,,,,,,,,,
7CJfrkVqwq9mJqC5RRT3Bw,0.6588174104690552,0.20410622656345367,0.10011021047830582,,,,,,,,,,,,,,,,,
7FxdbDj8smpkpmmgyojIWw,0.07641919702291489,0.18800875544548035,0.6172612905502319,0.0999164879322052,,,,,,,,,,,,,,,,
7GvOhqdl1EeSnvWQ0NH9mQ,0.050111450254917145,0.05306946486234665,0.12819552421569824,0.019634917378425598,0.027728810906410217,0.026039356365799904,0.011196473613381386,0.329351007938385,0.01161181926727295,0.17683860659599304,0.13572433590888977,0.021636726334691048,,,,,,,,
7HE4yPFbyimzEtVnB_nvzA,0.03758085519075394,0.03294285759329796,0.4124319851398468,0.17136040329933167,0.0842873826622963,0.20625177025794983,0.037414949387311935,,,,,,,,,,,,,
7I_xWHdCaH-CtZLQGkhsjg,0.01030493713915348,0.022475367411971092,0.012211831286549568,0.30471304059028625,0.14312030375003815,0.10168424993753433,0.03375793248414993,0.34957101941108704,,,,,,,,,,,,
7Ihurc3XdgxuZU47L2t-zg,0.18846175074577332,0.07968036830425262,0.5387969017028809,0.16040247678756714,,,,,,,,,,,,,,,,
7KB_fvSCGJQfq0rFl4_ecg,0.10408671945333481,0.6865327954292297,0.1270454078912735,0.05375713109970093,,,,,,,,,,,,,,,,
7KUbrldK58sIV1K43p5a2w,0.038822807371616364,0.08045440912246704,0.252174437046051,0.11889097094535828,0.2811283767223358,0.19093452394008636,0.011180334724485874,0.015748929232358932,,,,,,,,,,,,
7Lgle1Ue5f8TT64w3drPag,0.31086212396621704,0.10672008246183395,0.06821061670780182,0.021695932373404503,0.07283695042133331,0.0717446431517601,0.07307691127061844,0.171676367521286,0.09061095863580704,,,,,,,,,,,
7LkgfuhLVeQZ4qHHq86JKQ,0.13647767901420593,0.28650423884391785,0.12251144647598267,0.11402260512113571,0.2755338251590729,0.02859308384358883,0.030847307294607162,,,,,,,,,,,,,
7LlND5b0bjWylNBNQ-oZMA,0.021814929321408272,0.014935745857656002,0.016646645963191986,0.021986933425068855,0.5345720648765564,0.027382053434848785,0.3198776841163635,0.04046225547790527,,,,,,,,,,,,
7M1E9DZ4dL-x1AjiumdXgA,0.03722524270415306,0.216837540268898,0.056382399052381516,0.34136268496513367,0.3309459686279297,,,,,,,,,,,,,,,
7MltaA4C_wYJ72JHCOS4zQ,0.025568995624780655,0.37019914388656616,0.2950289845466614,0.0672825500369072,0.05123278126120567,0.04541012644767761,0.12128009647130966,,,,,,,,,,,,,
7NhLscBs-Cj2DfPyVdGrqg,0.41023099422454834,0.05705631524324417,0.42984309792518616,0.08208579570055008,,,,,,,,,,,,,,,,
7Ny6x4wX1JJLqdVeKQ1JYg,0.26359641551971436,0.2810383439064026,0.06335115432739258,0.19663067162036896,0.13286390900611877,0.04676871746778488,,,,,,,,,,,,,,
7Nz_04fXn8L-u5L6hyLGvQ,0.12136828899383545,0.3373571038246155,0.530843198299408,,,,,,,,,,,,,,,,,
7OmKrIbaIn_Dt9C1HInnVw,0.09387918561697006,0.6560134887695312,0.23162460327148438,,,,,,,,,,,,,,,,,
7PRse3yCQbEprAj1DWrEQQ,0.31305786967277527,0.029129289090633392,0.049545496702194214,0.08863972872495651,0.19945038855075836,0.2734983563423157,0.015252571552991867,,,,,,,,,,,,,
7QA9AjMvylQLMButvmoqnA,0.03252898529171944,0.16356401145458221,0.015868525952100754,0.07058676332235336,0.052190154790878296,0.14029526710510254,0.5130369067192078,,,,,,,,,,,,,
7Q_s1O2Zu9N2DqQ1CL8LUg,0.18830269575119019,0.32890400290489197,0.4713808000087738,,,,,,,,,,,,,,,,,
7Qpn2DvgIUpOJQdI4DXETQ,0.028905639424920082,0.21878911554813385,0.024494461715221405,0.28135278820991516,0.19306285679340363,0.01066290307790041,0.20318980515003204,0.025994395837187767,,,,,,,,,,,,
7RkcQem9jJFxvVU5TSJMdw,0.09318707138299942,0.015968509018421173,0.3391557037830353,0.18729060888290405,0.3456425964832306,,,,,,,,,,,,,,,
7SLdPD6ve1hhrrN_sMH7Fw,0.12773308157920837,0.3939022421836853,0.03961389511823654,0.20405197143554688,0.07690511643886566,0.1034059077501297,0.046311162412166595,,,,,,,,,,,,,
7Sr941ps7tw1Do5Eks7w-g,0.269147664308548,0.4090500771999359,0.2669537663459778,,,,,,,,,,,,,,,,,
7TDAgfGK5duI3FoEFNTStg,0.018532223999500275,0.018487725406885147,0.12099770456552505,0.041638582944869995,0.054772768169641495,0.6942239999771118,0.03893839940428734,,,,,,,,,,,,,
7TMcUzNqnUV5Bfwni800HQ,0.20434385538101196,0.16167856752872467,0.03491833806037903,0.08304581791162491,0.4847578704357147,,,,,,,,,,,,,,,
7U73RqIg6JA0WThxWUV3uA,0.11368802189826965,0.10988853126764297,0.08293145895004272,0.4512926936149597,0.014438279904425144,0.011198839172720909,0.0867326483130455,0.0931398868560791,0.01498951856046915,,,,,,,,,,,
7ULRdJfVo2-Og5ZoGOECFg,0.058525290340185165,0.08073663711547852,0.22129063308238983,0.0214169230312109,0.19285744428634644,0.21881145238876343,0.07916542142629623,0.0981966182589531,,,,,,,,,,,,
7WAeeunp2p8sSq44_TMxtA,0.1714881956577301,0.07465943694114685,0.7229381799697876,,,,,,,,,,,,,,,,,
7WHwaWg5uW3oWsEXLzQ25w,0.013204192742705345,0.04779299721121788,0.029179513454437256,0.27451273798942566,0.1812250018119812,0.15796276926994324,0.12794046103954315,0.13931342959403992,0.012416421435773373,,,,,,,,,,,
7YLvFqyFkIZkj5l6tnbqrw,0.019518837332725525,0.22308607399463654,0.013988394290208817,0.030243536457419395,0.3759939670562744,0.06910952925682068,0.06444044411182404,0.17079918086528778,0.010963182896375656,,,,,,,,,,,
7_h1D46AgX2YqZ9aKmx-Ag,0.053909782320261,0.04792468249797821,0.11912760138511658,0.2796567380428314,0.023181447759270668,0.14593897759914398,0.1513596922159195,0.1369643360376358,0.03274894133210182,,,,,,,,,,,
7_vGbkiXM_eyVtIxmc0rFQ,0.05658676102757454,0.22510112822055817,0.0206514410674572,0.17318803071975708,0.37671175599098206,0.13646800816059113,,,,,,,,,,,,,,
7aZf5c1UNotq4MabBXMZLA,0.050348296761512756,0.0495619922876358,0.017741341143846512,0.5565210580825806,0.2035081535577774,0.07053360342979431,0.044161371886730194,,,,,,,,,,,,,
7bSE9GOvftLyvwvyz9XJoA,0.012482729740440845,0.04260057583451271,0.4146367013454437,0.024019673466682434,0.05352650582790375,0.038849636912345886,0.031675368547439575,0.012010657228529453,0.25253474712371826,0.057385172694921494,0.02974383905529976,0.029527846723794937,,,,,,,,
7cbi8zbO9vguU131QO90rg,0.09814059734344482,0.2925975024700165,0.22155869007110596,0.33090144395828247,0.044504035264253616,,,,,,,,,,,,,,,
7dD33tgzQ4S1vfd21dv5Eg,0.24352724850177765,0.03349027782678604,0.020727256312966347,0.6935571432113647,,,,,,,,,,,,,,,,
7ddnq3YQSKguGK15etqGLQ,0.13557152450084686,0.6237072348594666,0.010117143392562866,0.10661963373422623,0.08415000140666962,0.032182302325963974,,,,,,,,,,,,,,
7ds1oR4-B1o7YduD_gfkZw,0.027408845722675323,0.0930950716137886,0.017861373722553253,0.010679912753403187,0.037247609347105026,0.2501586675643921,0.042124271392822266,0.02365768514573574,0.4854797124862671,,,,,,,,,,,
7g-r_uS61rNomPlOKSUkAA,0.04655246064066887,0.2292960286140442,0.013779198750853539,0.018858198076486588,0.2838108539581299,0.036634333431720734,0.3174903988838196,0.04512566328048706,,,,,,,,,,,,
7hDLmP8WRdIpb5Bqzv1nwQ,0.40210646390914917,0.08105160295963287,0.014185736887156963,0.029378341510891914,0.019790519028902054,0.3574627637863159,0.039239417761564255,0.024855488911271095,,,,,,,,,,,,
7hiJOyqQ14u6IkYQ40SQUg,0.19336512684822083,0.061481788754463196,0.3182898461818695,0.1897817850112915,0.19861046969890594,,,,,,,,,,,,,,,
7hlICFMky5fPFxeYRgg__w,0.19934426248073578,0.0636984333395958,0.3465019464492798,0.0686429888010025,0.03425595536828041,0.09250519424676895,0.15766441822052002,0.019451823085546494,,,,,,,,,,,,
7j4JCwpULz9oYb2eQb2dNg,0.023237129673361778,0.020979512482881546,0.3958554267883301,0.12292179465293884,0.02183743380010128,0.030988553538918495,0.06933347135782242,0.12008579820394516,0.1893673539161682,,,,,,,,,,,
7jAkIb39KKKvbAo5dc6ZgA,0.019951537251472473,0.0201187152415514,0.2725737988948822,0.09833111613988876,0.030969731509685516,0.0776657685637474,0.462029367685318,0.010820378549396992,,,,,,,,,,,,
7l-CCyNnvT86GMR5EtYjog,0.1021340861916542,0.19911859929561615,0.09708015620708466,0.013773838989436626,0.10610645264387131,0.017410023137927055,0.0637260377407074,0.011006888933479786,0.014267737045884132,0.09800593554973602,0.1923932582139969,0.01530185341835022,0.04101860150694847,,,,,,,
7l5t7Iw3qauVoSSrM6jm9g,0.03380972519516945,0.2144874930381775,0.09387151151895523,0.05879181623458862,0.5934413075447083,,,,,,,,,,,,,,,
7lzVV1MgcDb_gIndt0Oryg,0.022136999294161797,0.05079982429742813,0.056968413293361664,0.021422086283564568,0.3290770649909973,0.1573704332113266,0.14876629412174225,0.04543233662843704,0.017733996734023094,0.144266739487648,,,,,,,,,,
7mOWMhlibS62hedb1m5A3Q,0.21003848314285278,0.38578280806541443,0.011240319348871708,0.09571481496095657,0.050716616213321686,0.18739353120326996,0.023709656670689583,,,,,,,,,,,,,
7mU3l5VjH1IxsXcxBxUblg,0.02309957891702652,0.21836765110492706,0.02995329722762108,0.4071239233016968,0.010799190029501915,0.11316267400979996,0.12498459964990616,0.04780569672584534,,,,,,,,,,,,
7ndalFukYiEalNeN4eL9vQ,0.06800056248903275,0.2809634804725647,0.03994197025895119,0.03534930199384689,0.04506372660398483,0.05073259398341179,0.13922101259231567,0.22382907569408417,0.10975348204374313,,,,,,,,,,,
7odNqxZDSR6ZVgxjp2r39A,0.4684484899044037,0.08198033273220062,0.08291278034448624,0.05837558954954147,0.012446153908967972,0.017251266166567802,0.07184911519289017,0.15962108969688416,0.04246766120195389,,,,,,,,,,,
7pgmsGEqV7yawGM4b4fRrw,0.03512731194496155,0.5901662111282349,0.07227299362421036,0.09577737748622894,0.18779674172401428,,,,,,,,,,,,,,,
7pyBqVHSq9uE3aODO_hhTA,0.09148526936769485,0.14300796389579773,0.17805150151252747,0.016548670828342438,0.04436434060335159,0.30845704674720764,0.1467682123184204,0.05745020881295204,,,,,,,,,,,,
7r5IkNAxUF5DbMq_YSNC-g,0.1997072398662567,0.0378313846886158,0.0422341525554657,0.30029967427253723,0.09115289151668549,0.31120744347572327,,,,,,,,,,,,,,
7rLoG6F6kJYE_gPppl8_5A,0.5727733373641968,0.2009865939617157,0.2012348622083664,,,,,,,,,,,,,,,,,
7rqpu7hwyFTEBZOZoNv7iA,0.04982421174645424,0.01926414668560028,0.050769153982400894,0.029647916555404663,0.01529656257480383,0.046774957329034805,0.22077423334121704,0.5608289241790771,,,,,,,,,,,,
7svK0DI4BOP0cqjSww7cZQ,0.18697747588157654,0.21145282685756683,0.562449038028717,0.019605381414294243,,,,,,,,,,,,,,,,
7ummB6k1hmUgljgrzevM2w,0.025210285559296608,0.15126904845237732,0.4717106521129608,0.013088759034872055,0.1878870278596878,0.11706466972827911,0.010558796115219593,,,,,,,,,,,,,
7wMB3wMbOp0gq3l6nHfOaA,0.027744080871343613,0.020191993564367294,0.04283006489276886,0.570079505443573,0.1477161943912506,0.12838409841060638,0.0386204831302166,,,,,,,,,,,,,
7xHbnGo4MXFkBm6gYSu_xg,0.037644386291503906,0.10988928377628326,0.3020247519016266,0.03219969570636749,0.010437637567520142,0.09368027746677399,0.13081860542297363,0.1650276631116867,0.0854150727391243,0.025476256385445595,,,,,,,,,,
7y2cywuUnroLBFep2wINeQ,0.019220653921365738,0.061340928077697754,0.13616140186786652,0.22803781926631927,0.04796421900391579,0.33276671171188354,0.07665430009365082,0.08266088366508484,,,,,,,,,,,,
7yZyfWTmhd5_OmZfM3wjEg,0.18219834566116333,0.6869794130325317,0.10618022084236145,,,,,,,,,,,,,,,,,
7yjfcioE9qMhrk-zlKu0RQ,0.33044373989105225,0.20922821760177612,0.04984448477625847,0.17550460994243622,0.2144871950149536,,,,,,,,,,,,,,,
7z2x16M7IuG8KPfMsyVrKA,0.0408332422375679,0.5638142824172974,0.053345054388046265,0.02456485480070114,0.035381726920604706,0.08054079860448837,0.11043643951416016,0.019276266917586327,0.05769326537847519,,,,,,,,,,,
80544c9_y63PfEi9DgjtoA,0.2951808273792267,0.11727489531040192,0.558229923248291,,,,,,,,,,,,,,,,,
80zlpfsStM8emhxzHi2kXA,0.030062170699238777,0.028767554089426994,0.3372642397880554,0.14323383569717407,0.02549254707992077,0.24101029336452484,0.1668187826871872,0.021819403395056725,,,,,,,,,,,,
815I4_qtNd9Whd5joLZhAQ,0.029851378872990608,0.43009862303733826,0.021823113784193993,0.3816893994808197,0.12796390056610107,,,,,,,,,,,,,,,
85iB_0J9lCRI7jRtmsAlQA,0.09221579879522324,0.09893442690372467,0.24726077914237976,0.04348829761147499,0.04662629961967468,0.14974094927310944,0.30745044350624084,,,,,,,,,,,,,
85nvKTJSN8byoeGRxzGkug,0.011724120005965233,0.04660904034972191,0.1735885590314865,0.018633181229233742,0.05428102985024452,0.05187549442052841,0.33179327845573425,0.1212896928191185,0.05111834406852722,0.1085241362452507,,,,,,,,,,
